pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
5.283351,10.256013,0.928782,5.287800,10.261870,1.024658,5.285886,10.260299,1.129208,5.290702,10.266953,1.224370,5.295758,10.274009,1.319384,5.294316,10.273452,1.455557,5.278373,10.253796,1.552535,5.270108,10.293695,1.395679,5.156792,10.391531,1.372764,5.148596,10.416356,1.094351,5.109710,10.404662,0.858844,5.319803,10.253669,1.396041,5.438160,10.162261,1.372089,5.468879,10.172784,1.094343,5.475910,10.154499,0.856165,5.222342,10.307122,0.929125,5.198548,10.291768,0.526596,5.227814,10.333799,0.093475,5.094704,10.224553,0.023640,5.344417,10.204980,0.929673,5.341561,10.181620,0.526833,5.384802,10.219738,0.094518,5.296342,10.070026,0.029014,-0.016428,-0.015773,0.001398
5.283145,10.255848,0.928811,5.287553,10.261662,1.024690,5.285582,10.260016,1.129238,5.290324,10.266605,1.224409,5.295294,10.273589,1.319433,5.293735,10.272907,1.455604,5.277795,10.253234,1.552579,5.269543,10.293166,1.395734,5.156063,10.390804,1.372793,5.148136,10.415832,1.094391,5.109650,10.404254,0.858812,5.319300,10.253219,1.396103,5.437797,10.161971,1.372231,5.468621,10.172657,1.094503,5.475623,10.154583,0.856308,5.222054,10.306860,0.929160,5.198565,10.291736,0.526603,5.227807,10.333796,0.093484,5.094714,10.224543,0.023628,5.344292,10.204911,0.929694,5.341583,10.181655,0.526847,5.384802,10.219715,0.094525,5.296358,10.070003,0.028997,-0.016588,-0.014241,0.000993
5.282901,10.255708,0.928830,5.287272,10.261480,1.024713,5.285252,10.259763,1.129259,5.289927,10.266292,1.224438,5.294821,10.273209,1.319470,5.293161,10.272413,1.455639,5.277214,10.252709,1.552607,5.268985,10.292681,1.395775,5.155329,10.390101,1.372779,5.147660,10.415295,1.094385,5.109576,10.403905,0.858732,5.318802,10.252808,1.396148,5.437411,10.161687,1.372353,5.468404,10.172579,1.094652,5.475326,10.154684,0.856441,5.221730,10.306622,0.929187,5.198537,10.291702,0.526605,5.227794,10.333796,0.093490,5.094722,10.224532,0.023610,5.344128,10.204868,0.929705,5.341564,10.181646,0.526855,5.384795,10.219690,0.094532,5.296369,10.069982,0.028972,-0.016075,-0.012263,0.000308
5.282632,10.255592,0.928843,5.286969,10.261324,1.024731,5.284905,10.259539,1.129274,5.289520,10.266010,1.224460,5.294346,10.272865,1.319500,5.292596,10.271960,1.455668,5.276633,10.252221,1.552625,5.268434,10.292234,1.395807,5.154595,10.389424,1.372740,5.147163,10.414760,1.094353,5.109488,10.403617,0.858623,5.318308,10.252432,1.396184,5.437014,10.161418,1.372463,5.468223,10.172531,1.094795,5.475036,10.154789,0.856570,5.221381,10.306410,0.929209,5.198479,10.291673,0.526604,5.227779,10.333798,0.093495,5.094731,10.224522,0.023589,5.343939,10.204848,0.929709,5.341514,10.181615,0.526858,5.384783,10.219667,0.094540,5.296378,10.069962,0.028947,-0.015134,-0.010066,-0.000458
5.282369,10.255504,0.928847,5.286673,10.261193,1.024739,5.284565,10.259342,1.129281,5.289121,10.265758,1.224473,5.293881,10.272554,1.319521,5.292042,10.271548,1.455686,5.276062,10.251782,1.552636,5.267893,10.291825,1.395826,5.153898,10.388816,1.372689,5.146660,10.414223,1.094303,5.109360,10.403362,0.858499,5.317822,10.252092,1.396207,5.436643,10.161211,1.372552,5.468037,10.172486,1.094911,5.474802,10.154857,0.856676,5.221044,10.306235,0.929223,5.198404,10.291657,0.526598,5.227767,10.333805,0.093495,5.094739,10.224515,0.023573,5.343748,10.204848,0.929704,5.341437,10.181579,0.526854,5.384771,10.219652,0.094544,5.296387,10.069944,0.028928,-0.014341,-0.008378,-0.001089
5.282125,10.255452,0.928838,5.286395,10.261092,1.024734,5.284242,10.259176,1.129274,5.288740,10.265540,1.224472,5.293434,10.272283,1.319527,5.291507,10.271188,1.455691,5.275509,10.251410,1.552635,5.267369,10.291465,1.395823,5.153273,10.388321,1.372626,5.146144,10.413673,1.094231,5.109178,10.403155,0.858360,5.317350,10.251798,1.396211,5.436325,10.161106,1.372609,5.467844,10.172428,1.094984,5.474664,10.154857,0.856746,5.220737,10.306105,0.929225,5.198313,10.291651,0.526583,5.227762,10.333817,0.093488,5.094746,10.224513,0.023565,5.343568,10.204872,0.929684,5.341333,10.181543,0.526837,5.384760,10.219645,0.094539,5.296397,10.069928,0.028915,-0.014026,-0.007564,-0.001500
5.281887,10.255428,0.928820,5.286123,10.261017,1.024721,5.283926,10.259038,1.129259,5.288367,10.265351,1.224463,5.292996,10.272044,1.319525,5.290984,10.270867,1.455686,5.274966,10.251087,1.552627,5.266856,10.291142,1.395806,5.152685,10.387897,1.372550,5.145620,10.413121,1.094142,5.108956,10.402981,0.858207,5.316886,10.251539,1.396204,5.436033,10.161063,1.372644,5.467648,10.172374,1.095030,5.474582,10.154820,0.856794,5.220442,10.306011,0.929219,5.198207,10.291656,0.526564,5.227760,10.333833,0.093477,5.094753,10.224513,0.023562,5.343387,10.204917,0.929654,5.341204,10.181502,0.526813,5.384749,10.219644,0.094530,5.296407,10.069914,0.028909,-0.013860,-0.007260,-0.001777
5.281642,10.255418,0.928805,5.285846,10.260960,1.024710,5.283604,10.258917,1.129246,5.287989,10.265177,1.224456,5.292555,10.271817,1.319524,5.290456,10.270549,1.455684,5.274429,10.250772,1.552623,5.266337,10.290827,1.395795,5.152074,10.387456,1.372474,5.145118,10.412595,1.094055,5.108709,10.402762,0.858067,5.316419,10.251290,1.396200,5.435726,10.161013,1.372680,5.467421,10.172352,1.095076,5.474477,10.154806,0.856843,5.220146,10.305940,0.929215,5.198103,10.291677,0.526546,5.227760,10.333850,0.093465,5.094760,10.224514,0.023562,5.343193,10.204969,0.929629,5.341058,10.181468,0.526792,5.384738,10.219650,0.094527,5.296418,10.069901,0.028917,-0.013432,-0.007101,-0.001964
5.281380,10.255419,0.928798,5.285552,10.260918,1.024707,5.283268,10.258811,1.129240,5.287599,10.265016,1.224456,5.292102,10.271594,1.319532,5.289924,10.270223,1.455689,5.273905,10.250454,1.552632,5.265810,10.290510,1.395798,5.151406,10.386953,1.372392,5.144663,10.412088,1.093967,5.108451,10.402448,0.857941,5.315949,10.251045,1.396204,5.435392,10.160937,1.372720,5.467143,10.172395,1.095128,5.474310,10.154848,0.856898,5.219840,10.305887,0.929214,5.198012,10.291720,0.526530,5.227762,10.333868,0.093454,5.094769,10.224514,0.023565,5.342974,10.205022,0.929615,5.340901,10.181459,0.526781,5.384728,10.219663,0.094533,5.296430,10.069890,0.028948,-0.012313,-0.006983,-0.001927
5.281111,10.255434,0.928793,5.285253,10.260895,1.024706,5.282927,10.258723,1.129237,5.287204,10.264869,1.224459,5.291645,10.271383,1.319542,5.289387,10.269899,1.455697,5.273386,10.250145,1.552646,5.265278,10.290200,1.395806,5.150715,10.386433,1.372309,5.144230,10.411608,1.093882,5.108168,10.402089,0.857828,5.315477,10.250809,1.396210,5.435043,10.160855,1.372761,5.466834,10.172470,1.095179,5.474120,10.154913,0.856955,5.219533,10.305857,0.929215,5.197924,10.291778,0.526516,5.227765,10.333887,0.093443,5.094779,10.224514,0.023571,5.342742,10.205083,0.929605,5.340729,10.181457,0.526775,5.384719,10.219681,0.094545,5.296443,10.069881,0.028993,-0.010931,-0.007011,-0.001800
5.280854,10.255464,0.928789,5.284970,10.260886,1.024704,5.282599,10.258646,1.129233,5.286816,10.264731,1.224462,5.291189,10.271176,1.319553,5.288835,10.269574,1.455705,5.272848,10.249835,1.552659,5.264740,10.289895,1.395816,5.150036,10.385944,1.372251,5.143769,10.411208,1.093827,5.107831,10.401758,0.857752,5.314993,10.250570,1.396222,5.434672,10.160756,1.372811,5.466527,10.172506,1.095243,5.473954,10.154966,0.857021,5.219241,10.305844,0.929218,5.197829,10.291841,0.526506,5.227765,10.333906,0.093435,5.094787,10.224516,0.023576,5.342520,10.205156,0.929592,5.340541,10.181414,0.526769,5.384708,10.219699,0.094562,5.296456,10.069871,0.029042,-0.010165,-0.007138,-0.002034
5.280626,10.255517,0.928782,5.284719,10.260895,1.024701,5.282296,10.258583,1.129227,5.286444,10.264599,1.224463,5.290734,10.270968,1.319563,5.288260,10.269239,1.455711,5.272277,10.249513,1.552669,5.264193,10.289586,1.395829,5.149378,10.385496,1.372242,5.143255,10.410928,1.093831,5.107428,10.401491,0.857738,5.314490,10.250318,1.396244,5.434273,10.160630,1.372879,5.466230,10.172468,1.095326,5.473835,10.154998,0.857104,5.218978,10.305854,0.929224,5.197723,10.291908,0.526501,5.227759,10.333925,0.093433,5.094793,10.224518,0.023576,5.342327,10.205251,0.929573,5.340329,10.181295,0.526762,5.384697,10.219714,0.094588,5.296468,10.069861,0.029094,-0.010651,-0.007198,-0.003011
5.280411,10.255585,0.928775,5.284484,10.260919,1.024697,5.282006,10.258531,1.129220,5.286080,10.264475,1.224464,5.290280,10.270764,1.319574,5.287670,10.268903,1.455718,5.271685,10.249192,1.552678,5.263642,10.289282,1.395844,5.148733,10.385079,1.372258,5.142713,10.410730,1.093865,5.106970,10.401252,0.857761,5.313976,10.250062,1.396272,5.433852,10.160487,1.372956,5.465935,10.172390,1.095420,5.473739,10.155018,0.857198,5.218730,10.305881,0.929231,5.197611,10.291979,0.526500,5.227750,10.333943,0.093433,5.094797,10.224522,0.023575,5.342144,10.205359,0.929552,5.340101,10.181135,0.526756,5.384685,10.219729,0.094619,5.296481,10.069850,0.029150,-0.011752,-0.007358,-0.004349
5.280183,10.255645,0.928768,5.284239,10.260940,1.024693,5.281708,10.258484,1.129213,5.285712,10.264362,1.224465,5.289825,10.270576,1.319583,5.287082,10.268591,1.455722,5.271093,10.248900,1.552686,5.263094,10.289002,1.395853,5.148110,10.384705,1.372253,5.142164,10.410549,1.093876,5.106469,10.401002,0.857768,5.313463,10.249828,1.396296,5.433418,10.160347,1.373030,5.465652,10.172300,1.095513,5.473639,10.155020,0.857291,5.218472,10.305904,0.929237,5.197492,10.292041,0.526498,5.227740,10.333962,0.093435,5.094801,10.224526,0.023573,5.341946,10.205456,0.929531,5.339885,10.180998,0.526750,5.384674,10.219741,0.094647,5.296493,10.069840,0.029200,-0.012431,-0.008075,-0.005353
5.279929,10.255697,0.928762,5.283972,10.260959,1.024690,5.281392,10.258441,1.129207,5.285331,10.264258,1.224465,5.289362,10.270403,1.319591,5.286495,10.268301,1.455727,5.270502,10.248635,1.552694,5.262547,10.288745,1.395855,5.147513,10.384377,1.372208,5.141596,10.410370,1.093845,5.105902,10.400719,0.857740,5.312949,10.249615,1.396312,5.432968,10.160207,1.373089,5.465389,10.172195,1.095597,5.473529,10.154996,0.857373,5.218190,10.305922,0.929243,5.197364,10.292088,0.526495,5.227731,10.333979,0.093437,5.094805,10.224529,0.023572,5.341720,10.205541,0.929514,5.339701,10.180918,0.526742,5.384667,10.219748,0.094665,5.296507,10.069827,0.029234,-0.012201,-0.009628,-0.005549
5.279662,10.255741,0.928757,5.283695,10.260975,1.024686,5.281070,10.258402,1.129201,5.284946,10.264164,1.224465,5.288899,10.270245,1.319598,5.285911,10.268036,1.455729,5.269910,10.248400,1.552702,5.262003,10.288512,1.395852,5.146940,10.384092,1.372142,5.141021,10.410210,1.093790,5.105291,10.400425,0.857696,5.312437,10.249423,1.396325,5.432504,10.160070,1.373146,5.465139,10.172079,1.095679,5.473414,10.154954,0.857455,5.217898,10.305935,0.929248,5.197230,10.292126,0.526491,5.227721,10.333997,0.093439,5.094809,10.224533,0.023570,5.341478,10.205616,0.929498,5.339528,10.180861,0.526734,5.384661,10.219753,0.094680,5.296520,10.069814,0.029262,-0.011549,-0.011737,-0.005412
5.279396,10.255758,0.928748,5.283422,10.260974,1.024679,5.280756,10.258362,1.129191,5.284573,10.264085,1.224460,5.288451,10.270121,1.319599,5.285348,10.267834,1.455726,5.269329,10.248234,1.552703,5.261480,10.288331,1.395841,5.146391,10.383863,1.372061,5.140490,10.410051,1.093715,5.104713,10.400154,0.857634,5.311940,10.249276,1.396336,5.432048,10.159962,1.373217,5.464888,10.171989,1.095775,5.473288,10.154911,0.857552,5.217612,10.305926,0.929247,5.197086,10.292152,0.526481,5.227711,10.334016,0.093438,5.094813,10.224537,0.023564,5.341232,10.205658,0.929481,5.339340,10.180786,0.526724,5.384655,10.219763,0.094697,5.296535,10.069803,0.029302,-0.010900,-0.014026,-0.005669
5.279136,10.255736,0.928738,5.283157,10.260946,1.024669,5.280451,10.258317,1.129180,5.284215,10.264024,1.224452,5.288024,10.270040,1.319596,5.284811,10.267717,1.455720,5.268766,10.248162,1.552701,5.260982,10.288216,1.395824,5.145867,10.383699,1.371977,5.140028,10.409885,1.093629,5.104197,10.399904,0.857560,5.311462,10.249186,1.396350,5.431598,10.159888,1.373316,5.464632,10.171958,1.095899,5.473141,10.154880,0.857680,5.217334,10.305883,0.929238,5.196937,10.292160,0.526464,5.227701,10.334034,0.093433,5.094819,10.224540,0.023553,5.340989,10.205656,0.929469,5.339129,10.180695,0.526717,5.384652,10.219783,0.094722,5.296551,10.069794,0.029367,-0.010376,-0.016623,-0.006780
5.278876,10.255686,0.928725,5.282896,10.260900,1.024656,5.280155,10.258270,1.129166,5.283869,10.263977,1.224440,5.287613,10.269993,1.319586,5.284295,10.267663,1.455707,5.268214,10.248158,1.552693,5.260504,10.288152,1.395800,5.145368,10.383591,1.371878,5.139609,10.409721,1.093524,5.103712,10.399676,0.857467,5.310998,10.249141,1.396363,5.431155,10.159844,1.373430,5.464374,10.171954,1.096037,5.472982,10.154848,0.857824,5.217062,10.305819,0.929224,5.196780,10.292156,0.526442,5.227690,10.334054,0.093423,5.094824,10.224543,0.023539,5.340742,10.205622,0.929457,5.338902,10.180587,0.526709,5.384648,10.219809,0.094749,5.296567,10.069788,0.029443,-0.009854,-0.019399,-0.008286
5.278621,10.255623,0.928700,5.282649,10.260844,1.024630,5.279877,10.258223,1.129140,5.283545,10.263940,1.224414,5.287226,10.269967,1.319562,5.283803,10.267652,1.455681,5.267674,10.248191,1.552668,5.260051,10.288124,1.395758,5.144903,10.383526,1.371741,5.139207,10.409571,1.093377,5.103248,10.399509,0.857331,5.310557,10.249129,1.396365,5.430740,10.159841,1.373539,5.464113,10.171929,1.096163,5.472830,10.154789,0.857956,5.216803,10.305750,0.929202,5.196606,10.292157,0.526413,5.227681,10.334075,0.093408,5.094827,10.224550,0.023523,5.340491,10.205565,0.929429,5.338650,10.180406,0.526689,5.384644,10.219833,0.094774,5.296581,10.069781,0.029512,-0.009400,-0.021590,-0.009534
5.278367,10.255550,0.928656,5.282418,10.260778,1.024586,5.279622,10.258174,1.129095,5.283247,10.263911,1.224370,5.286866,10.269961,1.319519,5.283337,10.267681,1.455636,5.267145,10.248256,1.552619,5.259625,10.288135,1.395694,5.144476,10.383503,1.371551,5.138810,10.409440,1.093177,5.102793,10.399440,0.857137,5.310140,10.249153,1.396351,5.430369,10.159897,1.373636,5.463849,10.171868,1.096268,5.472693,10.154697,0.858068,5.216553,10.305682,0.929169,5.196400,10.292173,0.526375,5.227672,10.334101,0.093386,5.094828,10.224562,0.023504,5.340234,10.205487,0.929376,5.338359,10.180094,0.526650,5.384636,10.219855,0.094796,5.296594,10.069775,0.029572,-0.009110,-0.022676,-0.010369
5.278118,10.255464,0.928601,5.282201,10.260702,1.024529,5.279385,10.258124,1.129038,5.282972,10.263891,1.224313,5.286531,10.269976,1.319462,5.282895,10.267753,1.455577,5.266627,10.248358,1.552553,5.259224,10.288183,1.395612,5.144083,10.383524,1.371323,5.138430,10.409323,1.092936,5.102357,10.399432,0.856900,5.309745,10.249209,1.396325,5.430025,10.159993,1.373727,5.463580,10.171786,1.096361,5.472562,10.154579,0.858169,5.216316,10.305611,0.929128,5.196178,10.292194,0.526331,5.227663,10.334129,0.093358,5.094826,10.224578,0.023484,5.339973,10.205387,0.929306,5.338043,10.179711,0.526598,5.384626,10.219876,0.094814,5.296604,10.069769,0.029624,-0.008888,-0.023177,-0.010946
5.277884,10.255371,0.928544,5.282002,10.260623,1.024469,5.279168,10.258078,1.128979,5.282718,10.263879,1.224253,5.286217,10.270005,1.319402,5.282472,10.267844,1.455515,5.266121,10.248473,1.552482,5.258846,10.288247,1.395520,5.143724,10.383571,1.371075,5.138075,10.409217,1.092674,5.101961,10.399411,0.856640,5.309369,10.249278,1.396291,5.429687,10.160084,1.373807,5.463307,10.171677,1.096441,5.472431,10.154430,0.858257,5.216104,10.305544,0.929084,5.195971,10.292208,0.526285,5.227655,10.334156,0.093328,5.094822,10.224596,0.023458,5.339716,10.205266,0.929236,5.337736,10.179380,0.526542,5.384616,10.219894,0.094822,5.296615,10.069762,0.029661,-0.008504,-0.023888,-0.011088
5.277667,10.255266,0.928487,5.281825,10.260544,1.024409,5.278974,10.258043,1.128920,5.282488,10.263885,1.224192,5.285927,10.270057,1.319340,5.282071,10.267966,1.455451,5.265629,10.248611,1.552406,5.258494,10.288339,1.395414,5.143401,10.383653,1.370797,5.137729,10.409134,1.092381,5.101602,10.399348,0.856349,5.309017,10.249370,1.396246,5.429351,10.160171,1.373870,5.463030,10.171546,1.096502,5.472301,10.154256,0.858326,5.215923,10.305482,0.929036,5.195795,10.292222,0.526234,5.227652,10.334177,0.093291,5.094819,10.224614,0.023427,5.339465,10.205118,0.929171,5.337445,10.179142,0.526483,5.384608,10.219910,0.094818,5.296622,10.069757,0.029684,-0.007828,-0.025438,-0.010664
5.277465,10.255153,0.928428,5.281667,10.260463,1.024346,5.278800,10.258011,1.128857,5.282278,10.263900,1.224129,5.285658,10.270122,1.319275,5.281690,10.268108,1.455384,5.265150,10.248762,1.552325,5.258165,10.288447,1.395297,5.143111,10.383761,1.370499,5.137407,10.409063,1.092067,5.101282,10.399273,0.856034,5.308683,10.249473,1.396194,5.429021,10.160253,1.373922,5.462747,10.171388,1.096549,5.472170,10.154051,0.858384,5.215766,10.305426,0.928984,5.195636,10.292230,0.526181,5.227649,10.334197,0.093251,5.094813,10.224634,0.023391,5.339218,10.204950,0.929105,5.337163,10.178957,0.526419,5.384600,10.219923,0.094803,5.296629,10.069752,0.029691,-0.006991,-0.027197,-0.009805
5.277275,10.255048,0.928371,5.281519,10.260378,1.024286,5.278632,10.257966,1.128797,5.282074,10.263892,1.224068,5.285395,10.270157,1.319213,5.281313,10.268212,1.455320,5.264677,10.248879,1.552246,5.257844,10.288520,1.395190,5.142851,10.383865,1.370228,5.137166,10.408962,1.091778,5.101031,10.399200,0.855745,5.308351,10.249533,1.396148,5.428679,10.160274,1.373978,5.462450,10.171183,1.096601,5.472030,10.153800,0.858445,5.215625,10.305380,0.928937,5.195474,10.292202,0.526135,5.227638,10.334216,0.093221,5.094796,10.224666,0.023351,5.338980,10.204786,0.929037,5.336898,10.178829,0.526349,5.384591,10.219927,0.094773,5.296641,10.069740,0.029669,-0.006160,-0.028076,-0.008722
5.277091,10.254963,0.928315,5.281375,10.260297,1.024228,5.278468,10.257912,1.128740,5.281876,10.263863,1.224010,5.285138,10.270160,1.319156,5.280944,10.268270,1.455260,5.264212,10.248958,1.552173,5.257533,10.288549,1.395100,5.142637,10.383978,1.370014,5.137056,10.408834,1.091539,5.100848,10.399156,0.855514,5.308020,10.249538,1.396115,5.428330,10.160229,1.374043,5.462136,10.170935,1.096663,5.471882,10.153497,0.858517,5.215494,10.305361,0.928900,5.195316,10.292098,0.526101,5.227630,10.334212,0.093208,5.094788,10.224682,0.023309,5.338743,10.204637,0.928964,5.336657,10.178821,0.526266,5.384594,10.219984,0.094724,5.296649,10.069749,0.029723,-0.005836,-0.027498,-0.007362
5.276919,10.254886,0.928261,5.281240,10.260213,1.024173,5.278311,10.257844,1.128684,5.281683,10.263812,1.223954,5.284888,10.270132,1.319101,5.280579,10.268291,1.455202,5.263752,10.249002,1.552104,5.257230,10.288542,1.395019,5.142454,10.384086,1.369826,5.137025,10.408677,1.091325,5.100733,10.399113,0.855308,5.307691,10.249499,1.396088,5.427969,10.160125,1.374112,5.461808,10.170639,1.096728,5.471725,10.153147,0.858594,5.215379,10.305353,0.928867,5.195156,10.291959,0.526075,5.227615,10.334207,0.093205,5.094768,10.224710,0.023263,5.338515,10.204492,0.928888,5.336433,10.178871,0.526178,5.384596,10.220033,0.094661,5.296662,10.069751,0.029748,-0.005519,-0.026041,-0.005778
5.276780,10.254793,0.928210,5.281120,10.260096,1.024123,5.278157,10.257731,1.128633,5.281485,10.263706,1.223905,5.284627,10.270042,1.319052,5.280200,10.268237,1.455150,5.263281,10.248967,1.552039,5.256915,10.288468,1.394942,5.142252,10.384115,1.369624,5.136979,10.408444,1.091097,5.100718,10.399006,0.855070,5.307351,10.249396,1.396065,5.427576,10.159925,1.374183,5.461456,10.170259,1.096799,5.471549,10.152746,0.858673,5.215288,10.305319,0.928835,5.194963,10.291882,0.526050,5.227544,10.334272,0.093203,5.094668,10.224838,0.023218,5.338327,10.204339,0.928819,5.336214,10.178796,0.526104,5.384554,10.219880,0.094598,5.296718,10.069662,0.029412,-0.003875,-0.024341,-0.004345
5.276672,10.254668,0.928172,5.281008,10.259935,1.024086,5.278001,10.257561,1.128595,5.281279,10.263537,1.223868,5.284356,10.269883,1.319017,5.279816,10.268109,1.455111,5.262809,10.248863,1.551991,5.256590,10.288319,1.394865,5.142100,10.384146,1.369438,5.136990,10.408307,1.090892,5.100824,10.398915,0.854846,5.307006,10.249223,1.396040,5.427150,10.159624,1.374246,5.461078,10.169775,1.096861,5.471354,10.152282,0.858742,5.215212,10.305234,0.928810,5.194776,10.291870,0.526028,5.227435,10.334316,0.093192,5.094459,10.225081,0.023085,5.338187,10.204175,0.928767,5.336026,10.178606,0.526053,5.384387,10.219366,0.094518,5.296808,10.069427,0.028369,-0.000175,-0.022835,-0.002805
5.276597,10.254527,0.928136,5.280912,10.259743,1.024055,5.277849,10.257347,1.128562,5.281068,10.263312,1.223837,5.284075,10.269660,1.318988,5.279417,10.267906,1.455079,5.262326,10.248680,1.551948,5.256253,10.288102,1.394793,5.141929,10.384097,1.369238,5.136986,10.408095,1.090673,5.101031,10.398759,0.854589,5.306650,10.248986,1.396018,5.426692,10.159229,1.374312,5.460677,10.169206,1.096927,5.471140,10.151768,0.858813,5.215161,10.305124,0.928786,5.194556,10.291919,0.526007,5.227270,10.334431,0.093182,5.094169,10.225424,0.022953,5.338088,10.204004,0.928721,5.335843,10.178291,0.526015,5.384175,10.218650,0.094438,5.296942,10.069100,0.026966,0.004852,-0.021086,-0.001417
